Channels:	1
Count:	8641
Start:	2460636.215520833	11/21/24 17:10:21
End:	2460636.215520833	11/22/24 17:10:11
Parameters:	4
NonRem	2
REM	3
Unscored	255
Wake	1

Date	Time	Time Stamp	Time from Start	yijan_0_Numeric
11/21/24	17:39:11	0	1730.0	1
11/21/24	17:39:21	0	1740.0	1
11/21/24	17:39:31	0	1750.0	2
11/21/24	17:39:41	0	1760.0	1
11/21/24	17:39:51	0	1770.0	2
11/21/24	17:40:01	0	1780.0	2
11/21/24	17:40:11	0	1790.0	1
11/21/24	17:40:21	0	1800.0	1
11/21/24	17:40:31	0	1810.0	1
11/21/24	17:40:41	0	1820.0	1
11/21/24	17:40:51	0	1830.0	1
11/21/24	17:41:01	0	1840.0	2
11/21/24	17:41:11	0	1850.0	2
11/21/24	17:41:21	0	1860.0	1
11/21/24	17:41:31	0	1870.0	2
11/21/24	17:41:41	0	1880.0	2
11/21/24	17:41:51	0	1890.0	2
11/21/24	17:42:01	0	1900.0	2
11/21/24	17:42:11	0	1910.0	1
11/21/24	17:42:21	0	1920.0	2
11/21/24	17:42:31	0	1930.0	2
11/21/24	17:42:41	0	1940.0	2
11/21/24	17:42:51	0	1950.0	2
11/21/24	17:43:01	0	1960.0	1
11/21/24	17:43:11	0	1970.0	1
11/21/24	17:43:21	0	1980.0	2
11/21/24	17:43:31	0	1990.0	1
11/21/24	17:43:41	0	2000.0	1
11/21/24	17:43:51	0	2010.0	1
11/21/24	17:44:01	0	2020.0	1
11/21/24	17:44:11	0	2030.0	1
11/21/24	17:44:21	0	2040.0	2
11/21/24	17:44:31	0	2050.0	2
11/21/24	17:44:41	0	2060.0	1
11/21/24	17:44:51	0	2070.0	1
11/21/24	17:45:01	0	2080.0	2
11/21/24	17:45:11	0	2090.0	2
11/21/24	17:45:21	0	2100.0	1
11/21/24	17:45:31	0	2110.0	1
11/21/24	17:45:41	0	2120.0	2
11/21/24	17:45:51	0	2130.0	2
11/21/24	17:46:01	0	2140.0	1
11/21/24	17:46:11	0	2150.0	1
11/21/24	17:46:21	0	2160.0	1
11/21/24	17:46:31	0	2170.0	2
11/21/24	17:46:41	0	2180.0	2
11/21/24	17:46:51	0	2190.0	1
11/21/24	17:47:01	0	2200.0	1
11/21/24	17:47:11	0	2210.0	2
11/21/24	17:47:21	0	2220.0	1
11/21/24	17:47:31	0	2230.0	2
11/21/24	17:47:41	0	2240.0	2
11/21/24	17:47:51	0	2250.0	1
11/21/24	17:48:01	0	2260.0	2
11/21/24	17:48:11	0	2270.0	2
11/21/24	17:48:21	0	2280.0	2
11/21/24	17:48:31	0	2290.0	2
11/21/24	17:48:41	0	2300.0	2
11/21/24	17:48:51	0	2310.0	2
11/21/24	17:49:01	0	2320.0	2
11/21/24	17:49:11	0	2330.0	3
11/21/24	17:49:21	0	2340.0	1
11/21/24	17:49:31	0	2350.0	1
11/21/24	17:49:41	0	2360.0	1
11/21/24	17:49:51	0	2370.0	1
11/21/24	17:50:01	0	2380.0	1
11/21/24	17:50:11	0	2390.0	1
11/21/24	17:50:21	0	2400.0	1
11/21/24	17:50:31	0	2410.0	1
11/21/24	17:50:41	0	2420.0	1
11/21/24	17:50:51	0	2430.0	2
11/21/24	17:51:01	0	2440.0	1
11/21/24	17:51:11	0	2450.0	2
11/21/24	17:51:21	0	2460.0	2
11/21/24	17:51:31	0	2470.0	1
11/21/24	17:51:41	0	2480.0	1
11/21/24	17:51:51	0	2490.0	2
11/21/24	17:52:01	0	2500.0	2
11/21/24	17:52:11	0	2510.0	2
11/21/24	17:52:21	0	2520.0	2
11/21/24	17:52:31	0	2530.0	1
11/21/24	17:52:41	0	2540.0	1
11/21/24	17:52:51	0	2550.0	2
11/21/24	17:53:01	0	2560.0	2
11/21/24	17:53:11	0	2570.0	2
11/21/24	17:53:21	0	2580.0	1
11/21/24	17:53:31	0	2590.0	2
11/21/24	17:53:41	0	2600.0	1
11/21/24	17:53:51	0	2610.0	1
11/21/24	17:54:01	0	2620.0	2
11/21/24	17:54:11	0	2630.0	2
11/21/24	17:54:21	0	2640.0	1
11/21/24	17:54:31	0	2650.0	2
11/21/24	17:54:41	0	2660.0	1
11/21/24	17:54:51	0	2670.0	2
11/21/24	17:55:01	0	2680.0	2
11/21/24	17:55:11	0	2690.0	2
11/21/24	17:55:21	0	2700.0	1
11/21/24	17:55:31	0	2710.0	1
11/21/24	17:55:41	0	2720.0	1
11/21/24	17:55:51	0	2730.0	1
11/21/24	17:56:01	0	2740.0	2
11/21/24	17:56:11	0	2750.0	2
11/21/24	17:56:21	0	2760.0	1
11/21/24	17:56:31	0	2770.0	1
11/21/24	17:56:41	0	2780.0	2
11/21/24	17:56:51	0	2790.0	2
11/21/24	17:57:01	0	2800.0	2
11/21/24	17:57:11	0	2810.0	1
11/21/24	17:57:21	0	2820.0	2
11/21/24	17:57:31	0	2830.0	1
11/21/24	17:57:41	0	2840.0	1
11/21/24	17:57:51	0	2850.0	1
11/21/24	17:58:01	0	2860.0	1
11/21/24	17:58:11	0	2870.0	1
11/21/24	17:58:21	0	2880.0	2
11/21/24	17:58:31	0	2890.0	2
11/21/24	17:58:41	0	2900.0	1
11/21/24	17:58:51	0	2910.0	2
11/21/24	17:59:01	0	2920.0	2
11/21/24	17:59:11	0	2930.0	1
11/21/24	17:59:21	0	2940.0	1
11/21/24	17:59:31	0	2950.0	2
11/21/24	17:59:41	0	2960.0	1
11/21/24	17:59:51	0	2970.0	1
11/21/24	18:00:01	0	2980.0	2
11/21/24	18:00:11	0	2990.0	2
11/21/24	18:00:21	0	3000.0	2
11/21/24	18:00:31	0	3010.0	2
11/21/24	18:00:41	0	3020.0	2
11/21/24	18:00:51	0	3030.0	3
11/21/24	18:01:01	0	3040.0	1
11/21/24	18:01:11	0	3050.0	1
11/21/24	18:01:21	0	3060.0	1
11/21/24	18:01:31	0	3070.0	1
11/21/24	18:01:41	0	3080.0	1
11/21/24	18:01:51	0	3090.0	1
11/21/24	18:02:01	0	3100.0	1
11/21/24	18:02:11	0	3110.0	1
11/21/24	18:02:21	0	3120.0	1
11/21/24	18:02:31	0	3130.0	1
11/21/24	18:02:41	0	3140.0	1
11/21/24	18:02:51	0	3150.0	2
11/21/24	18:03:01	0	3160.0	2
11/21/24	18:03:11	0	3170.0	2
11/21/24	18:03:21	0	3180.0	2
11/21/24	18:03:31	0	3190.0	2
11/21/24	18:03:41	0	3200.0	2
11/21/24	18:03:51	0	3210.0	1
11/21/24	18:04:01	0	3220.0	2
11/21/24	18:04:11	0	3230.0	2
11/21/24	18:04:21	0	3240.0	2
11/21/24	18:04:31	0	3250.0	1
11/21/24	18:04:41	0	3260.0	2
11/21/24	18:04:51	0	3270.0	2
11/21/24	18:05:01	0	3280.0	2
11/21/24	18:05:11	0	3290.0	2
11/21/24	18:05:21	0	3300.0	1
11/21/24	18:05:31	0	3310.0	2
11/21/24	18:05:41	0	3320.0	1
11/21/24	18:05:51	0	3330.0	1
11/21/24	18:06:01	0	3340.0	2
11/21/24	18:06:11	0	3350.0	1
11/21/24	18:06:21	0	3360.0	1
11/21/24	18:06:31	0	3370.0	1
11/21/24	18:06:41	0	3380.0	1
11/21/24	18:06:51	0	3390.0	2
11/21/24	18:07:01	0	3400.0	2
11/21/24	18:07:11	0	3410.0	1
11/21/24	18:07:21	0	3420.0	2
11/21/24	18:07:31	0	3430.0	2
11/21/24	18:07:41	0	3440.0	2
11/21/24	18:07:51	0	3450.0	2
11/21/24	18:08:01	0	3460.0	1
11/21/24	18:08:11	0	3470.0	1
11/21/24	18:08:21	0	3480.0	1
11/21/24	18:08:31	0	3490.0	1
11/21/24	18:08:41	0	3500.0	1
11/21/24	18:08:51	0	3510.0	1
11/21/24	18:09:01	0	3520.0	1
11/21/24	18:09:11	0	3530.0	1
11/21/24	18:09:21	0	3540.0	1
11/21/24	18:09:31	0	3550.0	1
11/21/24	18:09:41	0	3560.0	1
11/21/24	18:09:51	0	3570.0	1
11/21/24	18:10:01	0	3580.0	1
11/21/24	18:10:11	0	3590.0	1
11/21/24	18:10:21	0	3600.0	1
11/21/24	18:10:31	0	3610.0	1
11/21/24	18:10:41	0	3620.0	2
11/21/24	18:10:51	0	3630.0	2
11/21/24	18:11:01	0	3640.0	1
11/21/24	18:11:11	0	3650.0	2
11/21/24	18:11:21	0	3660.0	2
11/21/24	18:11:31	0	3670.0	1
11/21/24	18:11:41	0	3680.0	1
11/21/24	18:11:51	0	3690.0	2
11/21/24	18:12:01	0	3700.0	2
11/21/24	18:12:11	0	3710.0	1
11/21/24	18:12:21	0	3720.0	1
11/21/24	18:12:31	0	3730.0	1
11/21/24	18:12:41	0	3740.0	1
11/21/24	18:12:51	0	3750.0	2
11/21/24	18:13:01	0	3760.0	2
11/21/24	18:13:11	0	3770.0	2
11/21/24	18:13:21	0	3780.0	1
11/21/24	18:13:31	0	3790.0	2
11/21/24	18:13:41	0	3800.0	2
11/21/24	18:13:51	0	3810.0	1
11/21/24	18:14:01	0	3820.0	2
11/21/24	18:14:11	0	3830.0	2
11/21/24	18:14:21	0	3840.0	2
11/21/24	18:14:31	0	3850.0	1
11/21/24	18:14:41	0	3860.0	1
11/21/24	18:14:51	0	3870.0	1
11/21/24	18:15:01	0	3880.0	2
11/21/24	18:15:11	0	3890.0	2
11/21/24	18:15:21	0	3900.0	2
11/21/24	18:15:31	0	3910.0	2
11/21/24	18:15:41	0	3920.0	2
11/21/24	18:15:51	0	3930.0	1
11/21/24	18:16:01	0	3940.0	1
11/21/24	18:16:11	0	3950.0	2
11/21/24	18:16:21	0	3960.0	1
11/21/24	18:16:31	0	3970.0	1
11/21/24	18:16:41	0	3980.0	2
11/21/24	18:16:51	0	3990.0	2
11/21/24	18:17:01	0	4000.0	2
11/21/24	18:17:11	0	4010.0	2
11/21/24	18:17:21	0	4020.0	1
11/21/24	18:17:31	0	4030.0	1
11/21/24	18:17:41	0	4040.0	1
11/21/24	18:17:51	0	4050.0	1
11/21/24	18:18:01	0	4060.0	2
11/21/24	18:18:11	0	4070.0	1
11/21/24	18:18:21	0	4080.0	2
11/21/24	18:18:31	0	4090.0	1
11/21/24	18:18:41	0	4100.0	2
11/21/24	18:18:51	0	4110.0	2
11/21/24	18:19:01	0	4120.0	2
11/21/24	18:19:11	0	4130.0	2
11/21/24	18:19:21	0	4140.0	2
11/21/24	18:19:31	0	4150.0	1
11/21/24	18:19:41	0	4160.0	1
11/21/24	18:19:51	0	4170.0	1
11/21/24	18:20:01	0	4180.0	1
11/21/24	18:20:11	0	4190.0	1
11/21/24	18:20:21	0	4200.0	1
11/21/24	18:20:31	0	4210.0	1
11/21/24	18:20:41	0	4220.0	1
11/21/24	18:20:51	0	4230.0	1
11/21/24	18:21:01	0	4240.0	1
11/21/24	18:21:11	0	4250.0	2
11/21/24	18:21:21	0	4260.0	1
11/21/24	18:21:31	0	4270.0	2
11/21/24	18:21:41	0	4280.0	2
11/21/24	18:21:51	0	4290.0	1
11/21/24	18:22:01	0	4300.0	1
11/21/24	18:22:11	0	4310.0	2
11/21/24	18:22:21	0	4320.0	2
11/21/24	18:22:31	0	4330.0	2
11/21/24	18:22:41	0	4340.0	1
11/21/24	18:22:51	0	4350.0	1
11/21/24	18:23:01	0	4360.0	2
11/21/24	18:23:11	0	4370.0	1
11/21/24	18:23:21	0	4380.0	2
11/21/24	18:23:31	0	4390.0	1
11/21/24	18:23:41	0	4400.0	2
11/21/24	18:23:51	0	4410.0	1
11/21/24	18:24:01	0	4420.0	2
11/21/24	18:24:11	0	4430.0	2
11/21/24	18:24:21	0	4440.0	2
11/21/24	18:24:31	0	4450.0	2
11/21/24	18:24:41	0	4460.0	2
11/21/24	18:24:51	0	4470.0	1
11/21/24	18:25:01	0	4480.0	1
11/21/24	18:25:11	0	4490.0	1
11/21/24	18:25:21	0	4500.0	2
11/21/24	18:25:31	0	4510.0	1
11/21/24	18:25:41	0	4520.0	1
11/21/24	18:25:51	0	4530.0	1
11/21/24	18:26:01	0	4540.0	2
11/21/24	18:26:11	0	4550.0	2
11/21/24	18:26:21	0	4560.0	2
11/21/24	18:26:31	0	4570.0	2
11/21/24	18:26:41	0	4580.0	2
11/21/24	18:26:51	0	4590.0	1
11/21/24	18:27:01	0	4600.0	1
11/21/24	18:27:11	0	4610.0	2
11/21/24	18:27:21	0	4620.0	2
11/21/24	18:27:31	0	4630.0	2
11/21/24	18:27:41	0	4640.0	2
11/21/24	18:27:51	0	4650.0	1
11/21/24	18:28:01	0	4660.0	1
11/21/24	18:28:11	0	4670.0	2
11/21/24	18:28:21	0	4680.0	1
11/21/24	18:28:31	0	4690.0	1
11/21/24	18:28:41	0	4700.0	2
11/21/24	18:28:51	0	4710.0	2
11/21/24	18:29:01	0	4720.0	2
11/21/24	18:29:11	0	4730.0	2
11/21/24	18:29:21	0	4740.0	1
11/21/24	18:29:31	0	4750.0	2
11/21/24	18:29:41	0	4760.0	1
11/21/24	18:29:51	0	4770.0	1
11/21/24	18:30:01	0	4780.0	1
11/21/24	18:30:11	0	4790.0	1
11/21/24	18:30:21	0	4800.0	1
11/21/24	18:30:31	0	4810.0	1
11/21/24	18:30:41	0	4820.0	2
11/21/24	18:30:51	0	4830.0	2
11/21/24	18:31:01	0	4840.0	1
11/21/24	18:31:11	0	4850.0	1
11/21/24	18:31:21	0	4860.0	1
11/21/24	18:31:31	0	4870.0	2
11/21/24	18:31:41	0	4880.0	1
11/21/24	18:31:51	0	4890.0	2
11/21/24	18:32:01	0	4900.0	1
11/21/24	18:32:11	0	4910.0	2
11/21/24	18:32:21	0	4920.0	2
11/21/24	18:32:31	0	4930.0	1
11/21/24	18:32:41	0	4940.0	1
11/21/24	18:32:51	0	4950.0	1
11/21/24	18:33:01	0	4960.0	1
11/21/24	18:33:11	0	4970.0	1
11/21/24	18:33:21	0	4980.0	2
11/21/24	18:33:31	0	4990.0	2
11/21/24	18:33:41	0	5000.0	1
11/21/24	18:33:51	0	5010.0	1
11/21/24	18:34:01	0	5020.0	1
11/21/24	18:34:11	0	5030.0	1
11/21/24	18:34:21	0	5040.0	1
11/21/24	18:34:31	0	5050.0	2
11/21/24	18:34:41	0	5060.0	1
11/21/24	18:34:51	0	5070.0	2
11/21/24	18:35:01	0	5080.0	2
11/21/24	18:35:11	0	5090.0	2
11/21/24	18:35:21	0	5100.0	2
11/21/24	18:35:31	0	5110.0	2
11/21/24	18:35:41	0	5120.0	2
11/21/24	18:35:51	0	5130.0	1
11/21/24	18:36:01	0	5140.0	1
11/21/24	18:36:11	0	5150.0	1
11/21/24	18:36:21	0	5160.0	1
11/21/24	18:36:31	0	5170.0	2
11/21/24	18:36:41	0	5180.0	2
11/21/24	18:36:51	0	5190.0	2
11/21/24	18:37:01	0	5200.0	2
11/21/24	18:37:11	0	5210.0	2
11/21/24	18:37:21	0	5220.0	2
11/21/24	18:37:31	0	5230.0	1
11/21/24	18:37:41	0	5240.0	1
11/21/24	18:37:51	0	5250.0	2
11/21/24	18:38:01	0	5260.0	2
11/21/24	18:38:11	0	5270.0	2
11/21/24	18:38:21	0	5280.0	2
11/21/24	18:38:31	0	5290.0	2
11/21/24	18:38:41	0	5300.0	1
11/21/24	18:38:51	0	5310.0	1
11/21/24	18:39:01	0	5320.0	1
11/21/24	18:39:11	0	5330.0	1
11/21/24	18:39:21	0	5340.0	1
11/21/24	18:39:31	0	5350.0	2
11/21/24	18:39:41	0	5360.0	2
11/21/24	18:39:51	0	5370.0	1
11/21/24	18:40:01	0	5380.0	1
11/21/24	18:40:11	0	5390.0	1
11/21/24	18:40:21	0	5400.0	2
11/21/24	18:40:31	0	5410.0	2
11/21/24	18:40:41	0	5420.0	2
11/21/24	18:40:51	0	5430.0	1
11/21/24	18:41:01	0	5440.0	2
11/21/24	18:41:11	0	5450.0	2
11/21/24	18:41:21	0	5460.0	2
11/21/24	18:41:31	0	5470.0	1
11/21/24	18:41:41	0	5480.0	2
11/21/24	18:41:51	0	5490.0	2
11/21/24	18:42:01	0	5500.0	1
11/21/24	18:42:11	0	5510.0	2
11/21/24	18:42:21	0	5520.0	2
11/21/24	18:42:31	0	5530.0	1
11/21/24	18:42:41	0	5540.0	2
11/21/24	18:42:51	0	5550.0	1
11/21/24	18:43:01	0	5560.0	2
11/21/24	18:43:11	0	5570.0	2
11/21/24	18:43:21	0	5580.0	2
11/21/24	18:43:31	0	5590.0	2
11/21/24	18:43:41	0	5600.0	1
11/21/24	18:43:51	0	5610.0	2
11/21/24	18:44:01	0	5620.0	2
11/21/24	18:44:11	0	5630.0	1
11/21/24	18:44:21	0	5640.0	1
11/21/24	18:44:31	0	5650.0	1
11/21/24	18:44:41	0	5660.0	1
11/21/24	18:44:51	0	5670.0	1
11/21/24	18:45:01	0	5680.0	1
11/21/24	18:45:11	0	5690.0	1
11/21/24	18:45:21	0	5700.0	1
11/21/24	18:45:31	0	5710.0	1
11/21/24	18:45:41	0	5720.0	1
11/21/24	18:45:51	0	5730.0	1
11/21/24	18:46:01	0	5740.0	1
11/21/24	18:46:11	0	5750.0	1
11/21/24	18:46:21	0	5760.0	1
11/21/24	18:46:31	0	5770.0	1
11/21/24	18:46:41	0	5780.0	1
11/21/24	18:46:51	0	5790.0	1
11/21/24	18:47:01	0	5800.0	2
11/21/24	18:47:11	0	5810.0	2
11/21/24	18:47:21	0	5820.0	2
11/21/24	18:47:31	0	5830.0	2
11/21/24	18:47:41	0	5840.0	2
11/21/24	18:47:51	0	5850.0	1
11/21/24	18:48:01	0	5860.0	2
11/21/24	18:48:11	0	5870.0	2
11/21/24	18:48:21	0	5880.0	1
11/21/24	18:48:31	0	5890.0	1
11/21/24	18:48:41	0	5900.0	2
11/21/24	18:48:51	0	5910.0	2
11/21/24	18:49:01	0	5920.0	2
11/21/24	18:49:11	0	5930.0	1
11/21/24	18:49:21	0	5940.0	1
11/21/24	18:49:31	0	5950.0	2
11/21/24	18:49:41	0	5960.0	2
11/21/24	18:49:51	0	5970.0	1
11/21/24	18:50:01	0	5980.0	2
11/21/24	18:50:11	0	5990.0	2
11/21/24	18:50:21	0	6000.0	1
11/21/24	18:50:31	0	6010.0	2
11/21/24	18:50:41	0	6020.0	1
11/21/24	18:50:51	0	6030.0	2
11/21/24	18:51:01	0	6040.0	2
11/21/24	18:51:11	0	6050.0	2
11/21/24	18:51:21	0	6060.0	2
11/21/24	18:51:31	0	6070.0	2
11/21/24	18:51:41	0	6080.0	2
11/21/24	18:51:51	0	6090.0	2
11/21/24	18:52:01	0	6100.0	2
11/21/24	18:52:11	0	6110.0	1
11/21/24	18:52:21	0	6120.0	1
11/21/24	18:52:31	0	6130.0	1
11/21/24	18:52:41	0	6140.0	1
11/21/24	18:52:51	0	6150.0	2
11/21/24	18:53:01	0	6160.0	2
11/21/24	18:53:11	0	6170.0	2
11/21/24	18:53:21	0	6180.0	2
11/21/24	18:53:31	0	6190.0	2
11/21/24	18:53:41	0	6200.0	2
11/21/24	18:53:51	0	6210.0	1
11/21/24	18:54:01	0	6220.0	2
11/21/24	18:54:11	0	6230.0	2
11/21/24	18:54:21	0	6240.0	2
11/21/24	18:54:31	0	6250.0	1
11/21/24	18:54:41	0	6260.0	2
11/21/24	18:54:51	0	6270.0	2
11/21/24	18:55:01	0	6280.0	2
11/21/24	18:55:11	0	6290.0	2
11/21/24	18:55:21	0	6300.0	1
11/21/24	18:55:31	0	6310.0	1
11/21/24	18:55:41	0	6320.0	2
11/21/24	18:55:51	0	6330.0	2
11/21/24	18:56:01	0	6340.0	2
11/21/24	18:56:11	0	6350.0	2
11/21/24	18:56:21	0	6360.0	2
11/21/24	18:56:31	0	6370.0	2
11/21/24	18:56:41	0	6380.0	2
11/21/24	18:56:51	0	6390.0	2
11/21/24	18:57:01	0	6400.0	2
11/21/24	18:57:11	0	6410.0	2
11/21/24	18:57:21	0	6420.0	2
11/21/24	18:57:31	0	6430.0	2
11/21/24	18:57:41	0	6440.0	1
11/21/24	18:57:51	0	6450.0	1
11/21/24	18:58:01	0	6460.0	1
11/21/24	18:58:11	0	6470.0	1
11/21/24	18:58:21	0	6480.0	1
11/21/24	18:58:31	0	6490.0	1
11/21/24	18:58:41	0	6500.0	1
11/21/24	18:58:51	0	6510.0	2
11/21/24	18:59:01	0	6520.0	2
11/21/24	18:59:11	0	6530.0	2
11/21/24	18:59:21	0	6540.0	2
11/21/24	18:59:31	0	6550.0	2
11/21/24	18:59:41	0	6560.0	2
11/21/24	18:59:51	0	6570.0	2
11/21/24	19:00:01	0	6580.0	2
