Channels:	1
Count:	8641
Start:	2460793.1472222223	04/27/25 15:32:00
End:	2460793.1472222223	04/28/25 15:31:50
Parameters:	4
NonRem	2
REM	3
Unscored	255
Wake	1

Date	Time	Time Stamp	Time from Start	yijan_0_Numeric
04/27/25	22:03:30	0	23490.0	2
04/27/25	22:03:40	0	23500.0	2
04/27/25	22:03:50	0	23510.0	3
04/27/25	22:04:00	0	23520.0	1
04/27/25	22:04:10	0	23530.0	2
04/27/25	22:04:20	0	23540.0	2
04/27/25	22:04:30	0	23550.0	2
04/27/25	22:04:40	0	23560.0	2
04/27/25	22:04:50	0	23570.0	2
04/27/25	22:05:00	0	23580.0	3
04/27/25	22:05:10	0	23590.0	3
04/27/25	22:05:20	0	23600.0	3
04/27/25	22:05:30	0	23610.0	1
04/27/25	22:05:40	0	23620.0	2
04/27/25	22:05:50	0	23630.0	3
04/27/25	22:06:00	0	23640.0	3
04/27/25	22:06:10	0	23650.0	3
04/27/25	22:06:20	0	23660.0	3
04/27/25	22:06:30	0	23670.0	3
04/27/25	22:06:40	0	23680.0	3
04/27/25	22:06:50	0	23690.0	3
04/27/25	22:07:00	0	23700.0	3
04/27/25	22:07:10	0	23710.0	1
04/27/25	22:07:20	0	23720.0	1
04/27/25	22:07:30	0	23730.0	1
04/27/25	22:07:40	0	23740.0	2
04/27/25	22:07:50	0	23750.0	2
04/27/25	22:08:00	0	23760.0	2
04/27/25	22:08:10	0	23770.0	2
04/27/25	22:08:20	0	23780.0	2
04/27/25	22:08:30	0	23790.0	2
04/27/25	22:08:40	0	23800.0	2
04/27/25	22:08:50	0	23810.0	2
04/27/25	22:09:00	0	23820.0	2
04/27/25	22:09:10	0	23830.0	2
04/27/25	22:09:20	0	23840.0	2
04/27/25	22:09:30	0	23850.0	2
04/27/25	22:09:40	0	23860.0	1
04/27/25	22:09:50	0	23870.0	1
04/27/25	22:10:00	0	23880.0	2
04/27/25	22:10:10	0	23890.0	2
04/27/25	22:10:20	0	23900.0	2
04/27/25	22:10:30	0	23910.0	2
04/27/25	22:10:40	0	23920.0	2
04/27/25	22:10:50	0	23930.0	2
04/27/25	22:11:00	0	23940.0	2
04/27/25	22:11:10	0	23950.0	1
04/27/25	22:11:20	0	23960.0	2
04/27/25	22:11:30	0	23970.0	2
04/27/25	22:11:40	0	23980.0	2
04/27/25	22:11:50	0	23990.0	2
04/27/25	22:12:00	0	24000.0	2
04/27/25	22:12:10	0	24010.0	2
04/27/25	22:12:20	0	24020.0	2
04/27/25	22:12:30	0	24030.0	2
04/27/25	22:12:40	0	24040.0	2
04/27/25	22:12:50	0	24050.0	2
04/27/25	22:13:00	0	24060.0	2
04/27/25	22:13:10	0	24070.0	1
04/27/25	22:13:20	0	24080.0	2
04/27/25	22:13:30	0	24090.0	2
04/27/25	22:13:40	0	24100.0	2
04/27/25	22:13:50	0	24110.0	2
04/27/25	22:14:00	0	24120.0	2
04/27/25	22:14:10	0	24130.0	1
04/27/25	22:14:20	0	24140.0	2
04/27/25	22:14:30	0	24150.0	2
04/27/25	22:14:40	0	24160.0	2
04/27/25	22:14:50	0	24170.0	2
04/27/25	22:15:00	0	24180.0	2
04/27/25	22:15:10	0	24190.0	3
04/27/25	22:15:20	0	24200.0	3
04/27/25	22:15:30	0	24210.0	3
04/27/25	22:15:40	0	24220.0	3
04/27/25	22:15:50	0	24230.0	3
04/27/25	22:16:00	0	24240.0	3
04/27/25	22:16:10	0	24250.0	3
04/27/25	22:16:20	0	24260.0	1
04/27/25	22:16:30	0	24270.0	1
04/27/25	22:16:40	0	24280.0	1
04/27/25	22:16:50	0	24290.0	2
04/27/25	22:17:00	0	24300.0	2
04/27/25	22:17:10	0	24310.0	1
04/27/25	22:17:20	0	24320.0	2
04/27/25	22:17:30	0	24330.0	2
04/27/25	22:17:40	0	24340.0	2
04/27/25	22:17:50	0	24350.0	2
04/27/25	22:18:00	0	24360.0	2
04/27/25	22:18:10	0	24370.0	2
04/27/25	22:18:20	0	24380.0	2
04/27/25	22:18:30	0	24390.0	3
04/27/25	22:18:40	0	24400.0	3
04/27/25	22:18:50	0	24410.0	3
04/27/25	22:19:00	0	24420.0	3
04/27/25	22:19:10	0	24430.0	3
04/27/25	22:19:20	0	24440.0	1
04/27/25	22:19:30	0	24450.0	1
04/27/25	22:19:40	0	24460.0	1
04/27/25	22:19:50	0	24470.0	1
04/27/25	22:20:00	0	24480.0	1
04/27/25	22:20:10	0	24490.0	2
04/27/25	22:20:20	0	24500.0	2
04/27/25	22:20:30	0	24510.0	2
04/27/25	22:20:40	0	24520.0	2
04/27/25	22:20:50	0	24530.0	2
04/27/25	22:21:00	0	24540.0	2
04/27/25	22:21:10	0	24550.0	2
04/27/25	22:21:20	0	24560.0	3
04/27/25	22:21:30	0	24570.0	1
04/27/25	22:21:40	0	24580.0	1
04/27/25	22:21:50	0	24590.0	1
04/27/25	22:22:00	0	24600.0	1
04/27/25	22:22:10	0	24610.0	2
04/27/25	22:22:20	0	24620.0	2
04/27/25	22:22:30	0	24630.0	2
04/27/25	22:22:40	0	24640.0	2
04/27/25	22:22:50	0	24650.0	2
04/27/25	22:23:00	0	24660.0	2
04/27/25	22:23:10	0	24670.0	2
04/27/25	22:23:20	0	24680.0	2
04/27/25	22:23:30	0	24690.0	2
04/27/25	22:23:40	0	24700.0	3
04/27/25	22:23:50	0	24710.0	3
04/27/25	22:24:00	0	24720.0	3
04/27/25	22:24:10	0	24730.0	3
04/27/25	22:24:20	0	24740.0	3
04/27/25	22:24:30	0	24750.0	3
04/27/25	22:24:40	0	24760.0	3
04/27/25	22:24:50	0	24770.0	3
04/27/25	22:25:00	0	24780.0	3
04/27/25	22:25:10	0	24790.0	1
04/27/25	22:25:20	0	24800.0	1
04/27/25	22:25:30	0	24810.0	1
04/27/25	22:25:40	0	24820.0	1
04/27/25	22:25:50	0	24830.0	2
04/27/25	22:26:00	0	24840.0	2
04/27/25	22:26:10	0	24850.0	2
04/27/25	22:26:20	0	24860.0	3
04/27/25	22:26:30	0	24870.0	3
04/27/25	22:26:40	0	24880.0	3
04/27/25	22:26:50	0	24890.0	3
04/27/25	22:27:00	0	24900.0	1
04/27/25	22:27:10	0	24910.0	1
04/27/25	22:27:20	0	24920.0	1
04/27/25	22:27:30	0	24930.0	2
04/27/25	22:27:40	0	24940.0	2
04/27/25	22:27:50	0	24950.0	1
04/27/25	22:28:00	0	24960.0	2
04/27/25	22:28:10	0	24970.0	2
04/27/25	22:28:20	0	24980.0	2
04/27/25	22:28:30	0	24990.0	2
04/27/25	22:28:40	0	25000.0	2
04/27/25	22:28:50	0	25010.0	2
04/27/25	22:29:00	0	25020.0	2
04/27/25	22:29:10	0	25030.0	2
04/27/25	22:29:20	0	25040.0	2
04/27/25	22:29:30	0	25050.0	2
04/27/25	22:29:40	0	25060.0	1
04/27/25	22:29:50	0	25070.0	1
04/27/25	22:30:00	0	25080.0	2
04/27/25	22:30:10	0	25090.0	2
04/27/25	22:30:20	0	25100.0	2
04/27/25	22:30:30	0	25110.0	1
04/27/25	22:30:40	0	25120.0	2
04/27/25	22:30:50	0	25130.0	2
04/27/25	22:31:00	0	25140.0	2
04/27/25	22:31:10	0	25150.0	2
04/27/25	22:31:20	0	25160.0	2
04/27/25	22:31:30	0	25170.0	2
04/27/25	22:31:40	0	25180.0	2
04/27/25	22:31:50	0	25190.0	2
04/27/25	22:32:00	0	25200.0	2
04/27/25	22:32:10	0	25210.0	3
04/27/25	22:32:20	0	25220.0	1
04/27/25	22:32:30	0	25230.0	1
04/27/25	22:32:40	0	25240.0	2
04/27/25	22:32:50	0	25250.0	2
04/27/25	22:33:00	0	25260.0	2
04/27/25	22:33:10	0	25270.0	2
04/27/25	22:33:20	0	25280.0	2
04/27/25	22:33:30	0	25290.0	2
04/27/25	22:33:40	0	25300.0	2
04/27/25	22:33:50	0	25310.0	2
04/27/25	22:34:00	0	25320.0	2
04/27/25	22:34:10	0	25330.0	2
04/27/25	22:34:20	0	25340.0	1
04/27/25	22:34:30	0	25350.0	2
04/27/25	22:34:40	0	25360.0	2
04/27/25	22:34:50	0	25370.0	2
04/27/25	22:35:00	0	25380.0	1
04/27/25	22:35:10	0	25390.0	2
04/27/25	22:35:20	0	25400.0	2
04/27/25	22:35:30	0	25410.0	2
04/27/25	22:35:40	0	25420.0	1
04/27/25	22:35:50	0	25430.0	2
04/27/25	22:36:00	0	25440.0	2
04/27/25	22:36:10	0	25450.0	2
04/27/25	22:36:20	0	25460.0	2
04/27/25	22:36:30	0	25470.0	2
04/27/25	22:36:40	0	25480.0	1
04/27/25	22:36:50	0	25490.0	2
04/27/25	22:37:00	0	25500.0	2
04/27/25	22:37:10	0	25510.0	2
04/27/25	22:37:20	0	25520.0	2
04/27/25	22:37:30	0	25530.0	2
04/27/25	22:37:40	0	25540.0	2
04/27/25	22:37:50	0	25550.0	2
04/27/25	22:38:00	0	25560.0	3
04/27/25	22:38:10	0	25570.0	3
04/27/25	22:38:20	0	25580.0	3
04/27/25	22:38:30	0	25590.0	3
04/27/25	22:38:40	0	25600.0	3
04/27/25	22:38:50	0	25610.0	3
04/27/25	22:39:00	0	25620.0	3
04/27/25	22:39:10	0	25630.0	3
04/27/25	22:39:20	0	25640.0	3
04/27/25	22:39:30	0	25650.0	3
04/27/25	22:39:40	0	25660.0	3
04/27/25	22:39:50	0	25670.0	3
04/27/25	22:40:00	0	25680.0	3
04/27/25	22:40:10	0	25690.0	3
04/27/25	22:40:20	0	25700.0	3
04/27/25	22:40:30	0	25710.0	1
04/27/25	22:40:40	0	25720.0	1
04/27/25	22:40:50	0	25730.0	1
04/27/25	22:41:00	0	25740.0	1
04/27/25	22:41:10	0	25750.0	1
04/27/25	22:41:20	0	25760.0	1
04/27/25	22:41:30	0	25770.0	1
04/27/25	22:41:40	0	25780.0	1
04/27/25	22:41:50	0	25790.0	1
04/27/25	22:42:00	0	25800.0	1
04/27/25	22:42:10	0	25810.0	1
04/27/25	22:42:20	0	25820.0	1
04/27/25	22:42:30	0	25830.0	1
04/27/25	22:42:40	0	25840.0	1
04/27/25	22:42:50	0	25850.0	1
04/27/25	22:43:00	0	25860.0	1
04/27/25	22:43:10	0	25870.0	1
04/27/25	22:43:20	0	25880.0	1
04/27/25	22:43:30	0	25890.0	1
04/27/25	22:43:40	0	25900.0	1
04/27/25	22:43:50	0	25910.0	1
04/27/25	22:44:00	0	25920.0	1
04/27/25	22:44:10	0	25930.0	1
04/27/25	22:44:20	0	25940.0	1
04/27/25	22:44:30	0	25950.0	1
04/27/25	22:44:40	0	25960.0	1
04/27/25	22:44:50	0	25970.0	1
04/27/25	22:45:00	0	25980.0	1
04/27/25	22:45:10	0	25990.0	1
04/27/25	22:45:20	0	26000.0	1
04/27/25	22:45:30	0	26010.0	1
04/27/25	22:45:40	0	26020.0	1
04/27/25	22:45:50	0	26030.0	1
04/27/25	22:46:00	0	26040.0	1
04/27/25	22:46:10	0	26050.0	1
04/27/25	22:46:20	0	26060.0	1
04/27/25	22:46:30	0	26070.0	1
04/27/25	22:46:40	0	26080.0	1
04/27/25	22:46:50	0	26090.0	1
04/27/25	22:47:00	0	26100.0	1
04/27/25	22:47:10	0	26110.0	1
04/27/25	22:47:20	0	26120.0	1
04/27/25	22:47:30	0	26130.0	1
04/27/25	22:47:40	0	26140.0	1
04/27/25	22:47:50	0	26150.0	1
04/27/25	22:48:00	0	26160.0	1
04/27/25	22:48:10	0	26170.0	1
04/27/25	22:48:20	0	26180.0	1
04/27/25	22:48:30	0	26190.0	1
04/27/25	22:48:40	0	26200.0	1
04/27/25	22:48:50	0	26210.0	1
04/27/25	22:49:00	0	26220.0	1
04/27/25	22:49:10	0	26230.0	1
04/27/25	22:49:20	0	26240.0	1
04/27/25	22:49:30	0	26250.0	1
04/27/25	22:49:40	0	26260.0	1
04/27/25	22:49:50	0	26270.0	1
04/27/25	22:50:00	0	26280.0	2
04/27/25	22:50:10	0	26290.0	2
04/27/25	22:50:20	0	26300.0	1
04/27/25	22:50:30	0	26310.0	1
04/27/25	22:50:40	0	26320.0	2
04/27/25	22:50:50	0	26330.0	1
04/27/25	22:51:00	0	26340.0	1
04/27/25	22:51:10	0	26350.0	2
04/27/25	22:51:20	0	26360.0	1
04/27/25	22:51:30	0	26370.0	2
04/27/25	22:51:40	0	26380.0	2
04/27/25	22:51:50	0	26390.0	2
04/27/25	22:52:00	0	26400.0	1
04/27/25	22:52:10	0	26410.0	2
04/27/25	22:52:20	0	26420.0	2
04/27/25	22:52:30	0	26430.0	2
04/27/25	22:52:40	0	26440.0	2
04/27/25	22:52:50	0	26450.0	1
04/27/25	22:53:00	0	26460.0	2
04/27/25	22:53:10	0	26470.0	2
04/27/25	22:53:20	0	26480.0	2
04/27/25	22:53:30	0	26490.0	2
04/27/25	22:53:40	0	26500.0	2
04/27/25	22:53:50	0	26510.0	2
04/27/25	22:54:00	0	26520.0	2
04/27/25	22:54:10	0	26530.0	2
04/27/25	22:54:20	0	26540.0	2
04/27/25	22:54:30	0	26550.0	1
04/27/25	22:54:40	0	26560.0	2
04/27/25	22:54:50	0	26570.0	2
04/27/25	22:55:00	0	26580.0	2
04/27/25	22:55:10	0	26590.0	2
04/27/25	22:55:20	0	26600.0	2
04/27/25	22:55:30	0	26610.0	2
04/27/25	22:55:40	0	26620.0	2
04/27/25	22:55:50	0	26630.0	2
04/27/25	22:56:00	0	26640.0	2
04/27/25	22:56:10	0	26650.0	2
04/27/25	22:56:20	0	26660.0	2
04/27/25	22:56:30	0	26670.0	3
04/27/25	22:56:40	0	26680.0	1
04/27/25	22:56:50	0	26690.0	1
04/27/25	22:57:00	0	26700.0	1
04/27/25	22:57:10	0	26710.0	2
04/27/25	22:57:20	0	26720.0	2
04/27/25	22:57:30	0	26730.0	2
04/27/25	22:57:40	0	26740.0	2
04/27/25	22:57:50	0	26750.0	2
04/27/25	22:58:00	0	26760.0	2
04/27/25	22:58:10	0	26770.0	3
04/27/25	22:58:20	0	26780.0	3
04/27/25	22:58:30	0	26790.0	1
04/27/25	22:58:40	0	26800.0	2
04/27/25	22:58:50	0	26810.0	1
04/27/25	22:59:00	0	26820.0	2
04/27/25	22:59:10	0	26830.0	2
04/27/25	22:59:20	0	26840.0	2
04/27/25	22:59:30	0	26850.0	2
04/27/25	22:59:40	0	26860.0	2
04/27/25	22:59:50	0	26870.0	2
04/27/25	23:00:00	0	26880.0	2
04/27/25	23:00:10	0	26890.0	2
04/27/25	23:00:20	0	26900.0	2
04/27/25	23:00:30	0	26910.0	2
04/27/25	23:00:40	0	26920.0	2
04/27/25	23:00:50	0	26930.0	1
04/27/25	23:01:00	0	26940.0	2
04/27/25	23:01:10	0	26950.0	3
04/27/25	23:01:20	0	26960.0	3
04/27/25	23:01:30	0	26970.0	3
04/27/25	23:01:40	0	26980.0	3
04/27/25	23:01:50	0	26990.0	3
04/27/25	23:02:00	0	27000.0	1
04/27/25	23:02:10	0	27010.0	1
04/27/25	23:02:20	0	27020.0	1
04/27/25	23:02:30	0	27030.0	2
04/27/25	23:02:40	0	27040.0	2
04/27/25	23:02:50	0	27050.0	2
04/27/25	23:03:00	0	27060.0	1
04/27/25	23:03:10	0	27070.0	2
04/27/25	23:03:20	0	27080.0	2
04/27/25	23:03:30	0	27090.0	2
04/27/25	23:03:40	0	27100.0	2
04/27/25	23:03:50	0	27110.0	2
04/27/25	23:04:00	0	27120.0	3
04/27/25	23:04:10	0	27130.0	1
04/27/25	23:04:20	0	27140.0	2
04/27/25	23:04:30	0	27150.0	2
04/27/25	23:04:40	0	27160.0	3
04/27/25	23:04:50	0	27170.0	3
04/27/25	23:05:00	0	27180.0	3
04/27/25	23:05:10	0	27190.0	3
04/27/25	23:05:20	0	27200.0	1
04/27/25	23:05:30	0	27210.0	1
04/27/25	23:05:40	0	27220.0	1
04/27/25	23:05:50	0	27230.0	2
04/27/25	23:06:00	0	27240.0	2
04/27/25	23:06:10	0	27250.0	1
04/27/25	23:06:20	0	27260.0	1
04/27/25	23:06:30	0	27270.0	2
04/27/25	23:06:40	0	27280.0	2
04/27/25	23:06:50	0	27290.0	2
04/27/25	23:07:00	0	27300.0	2
04/27/25	23:07:10	0	27310.0	2
04/27/25	23:07:20	0	27320.0	2
04/27/25	23:07:30	0	27330.0	3
04/27/25	23:07:40	0	27340.0	3
04/27/25	23:07:50	0	27350.0	3
04/27/25	23:08:00	0	27360.0	1
04/27/25	23:08:10	0	27370.0	2
04/27/25	23:08:20	0	27380.0	1
04/27/25	23:08:30	0	27390.0	2
04/27/25	23:08:40	0	27400.0	2
04/27/25	23:08:50	0	27410.0	2
04/27/25	23:09:00	0	27420.0	2
04/27/25	23:09:10	0	27430.0	3
04/27/25	23:09:20	0	27440.0	3
04/27/25	23:09:30	0	27450.0	3
04/27/25	23:09:40	0	27460.0	3
04/27/25	23:09:50	0	27470.0	3
04/27/25	23:10:00	0	27480.0	3
04/27/25	23:10:10	0	27490.0	3
04/27/25	23:10:20	0	27500.0	3
04/27/25	23:10:30	0	27510.0	3
04/27/25	23:10:40	0	27520.0	3
04/27/25	23:10:50	0	27530.0	3
04/27/25	23:11:00	0	27540.0	1
04/27/25	23:11:10	0	27550.0	1
04/27/25	23:11:20	0	27560.0	2
04/27/25	23:11:30	0	27570.0	1
04/27/25	23:11:40	0	27580.0	2
04/27/25	23:11:50	0	27590.0	2
04/27/25	23:12:00	0	27600.0	2
04/27/25	23:12:10	0	27610.0	1
04/27/25	23:12:20	0	27620.0	2
04/27/25	23:12:30	0	27630.0	1
04/27/25	23:12:40	0	27640.0	2
04/27/25	23:12:50	0	27650.0	2
04/27/25	23:13:00	0	27660.0	2
04/27/25	23:13:10	0	27670.0	2
04/27/25	23:13:20	0	27680.0	2
04/27/25	23:13:30	0	27690.0	1
04/27/25	23:13:40	0	27700.0	2
04/27/25	23:13:50	0	27710.0	2
04/27/25	23:14:00	0	27720.0	2
04/27/25	23:14:10	0	27730.0	2
04/27/25	23:14:20	0	27740.0	2
04/27/25	23:14:30	0	27750.0	2
04/27/25	23:14:40	0	27760.0	2
04/27/25	23:14:50	0	27770.0	2
04/27/25	23:15:00	0	27780.0	2
04/27/25	23:15:10	0	27790.0	3
04/27/25	23:15:20	0	27800.0	3
04/27/25	23:15:30	0	27810.0	1
04/27/25	23:15:40	0	27820.0	1
04/27/25	23:15:50	0	27830.0	2
04/27/25	23:16:00	0	27840.0	2
04/27/25	23:16:10	0	27850.0	2
04/27/25	23:16:20	0	27860.0	2
04/27/25	23:16:30	0	27870.0	2
04/27/25	23:16:40	0	27880.0	2
04/27/25	23:16:50	0	27890.0	2
04/27/25	23:17:00	0	27900.0	2
04/27/25	23:17:10	0	27910.0	2
04/27/25	23:17:20	0	27920.0	2
04/27/25	23:17:30	0	27930.0	2
04/27/25	23:17:40	0	27940.0	3
04/27/25	23:17:50	0	27950.0	3
04/27/25	23:18:00	0	27960.0	3
04/27/25	23:18:10	0	27970.0	3
04/27/25	23:18:20	0	27980.0	3
04/27/25	23:18:30	0	27990.0	1
04/27/25	23:18:40	0	28000.0	1
04/27/25	23:18:50	0	28010.0	2
04/27/25	23:19:00	0	28020.0	2
04/27/25	23:19:10	0	28030.0	1
04/27/25	23:19:20	0	28040.0	1
04/27/25	23:19:30	0	28050.0	1
04/27/25	23:19:40	0	28060.0	1
04/27/25	23:19:50	0	28070.0	2
04/27/25	23:20:00	0	28080.0	2
04/27/25	23:20:10	0	28090.0	1
04/27/25	23:20:20	0	28100.0	2
04/27/25	23:20:30	0	28110.0	2
04/27/25	23:20:40	0	28120.0	1
04/27/25	23:20:50	0	28130.0	1
04/27/25	23:21:00	0	28140.0	1
04/27/25	23:21:10	0	28150.0	1
04/27/25	23:21:20	0	28160.0	1
04/27/25	23:21:30	0	28170.0	1
04/27/25	23:21:40	0	28180.0	1
04/27/25	23:21:50	0	28190.0	1
04/27/25	23:22:00	0	28200.0	1
04/27/25	23:22:10	0	28210.0	1
04/27/25	23:22:20	0	28220.0	1
04/27/25	23:22:30	0	28230.0	1
04/27/25	23:22:40	0	28240.0	1
04/27/25	23:22:50	0	28250.0	1
04/27/25	23:23:00	0	28260.0	1
04/27/25	23:23:10	0	28270.0	1
04/27/25	23:23:20	0	28280.0	1
04/27/25	23:23:30	0	28290.0	1
04/27/25	23:23:40	0	28300.0	1
04/27/25	23:23:50	0	28310.0	1
04/27/25	23:24:00	0	28320.0	1
04/27/25	23:24:10	0	28330.0	1
04/27/25	23:24:20	0	28340.0	1
04/27/25	23:24:30	0	28350.0	1
04/27/25	23:24:40	0	28360.0	1
04/27/25	23:24:50	0	28370.0	1
04/27/25	23:25:00	0	28380.0	1
04/27/25	23:25:10	0	28390.0	1
04/27/25	23:25:20	0	28400.0	1
04/27/25	23:25:30	0	28410.0	1
04/27/25	23:25:40	0	28420.0	1
04/27/25	23:25:50	0	28430.0	1
04/27/25	23:26:00	0	28440.0	1
04/27/25	23:26:10	0	28450.0	1
04/27/25	23:26:20	0	28460.0	1
04/27/25	23:26:30	0	28470.0	1
04/27/25	23:26:40	0	28480.0	1
04/27/25	23:26:50	0	28490.0	1
04/27/25	23:27:00	0	28500.0	1
04/27/25	23:27:10	0	28510.0	1
04/27/25	23:27:20	0	28520.0	1
04/27/25	23:27:30	0	28530.0	1
04/27/25	23:27:40	0	28540.0	1
04/27/25	23:27:50	0	28550.0	1
04/27/25	23:28:00	0	28560.0	1
04/27/25	23:28:10	0	28570.0	1
04/27/25	23:28:20	0	28580.0	1
04/27/25	23:28:30	0	28590.0	1
04/27/25	23:28:40	0	28600.0	1
04/27/25	23:28:50	0	28610.0	1
04/27/25	23:29:00	0	28620.0	1
04/27/25	23:29:10	0	28630.0	1
04/27/25	23:29:20	0	28640.0	1
04/27/25	23:29:30	0	28650.0	1
04/27/25	23:29:40	0	28660.0	1
04/27/25	23:29:50	0	28670.0	1
04/27/25	23:30:00	0	28680.0	1
04/27/25	23:30:10	0	28690.0	1
04/27/25	23:30:20	0	28700.0	1
04/27/25	23:30:30	0	28710.0	1
04/27/25	23:30:40	0	28720.0	1
04/27/25	23:30:50	0	28730.0	1
04/27/25	23:31:00	0	28740.0	1
04/27/25	23:31:10	0	28750.0	1
04/27/25	23:31:20	0	28760.0	1
04/27/25	23:31:30	0	28770.0	1
04/27/25	23:31:40	0	28780.0	1
04/27/25	23:31:50	0	28790.0	1
04/27/25	23:32:00	0	28800.0	1
04/27/25	23:32:10	0	28810.0	2
04/27/25	23:32:20	0	28820.0	1
04/27/25	23:32:30	0	28830.0	1
04/27/25	23:32:40	0	28840.0	1
04/27/25	23:32:50	0	28850.0	1
04/27/25	23:33:00	0	28860.0	1
04/27/25	23:33:10	0	28870.0	1
04/27/25	23:33:20	0	28880.0	1
04/27/25	23:33:30	0	28890.0	1
04/27/25	23:33:40	0	28900.0	1
04/27/25	23:33:50	0	28910.0	1
04/27/25	23:34:00	0	28920.0	1
04/27/25	23:34:10	0	28930.0	2
04/27/25	23:34:20	0	28940.0	1
04/27/25	23:34:30	0	28950.0	1
04/27/25	23:34:40	0	28960.0	1
04/27/25	23:34:50	0	28970.0	1
04/27/25	23:35:00	0	28980.0	1
04/27/25	23:35:10	0	28990.0	1
04/27/25	23:35:20	0	29000.0	1
04/27/25	23:35:30	0	29010.0	1
04/27/25	23:35:40	0	29020.0	1
04/27/25	23:35:50	0	29030.0	1
04/27/25	23:36:00	0	29040.0	1
04/27/25	23:36:10	0	29050.0	1
04/27/25	23:36:20	0	29060.0	1
04/27/25	23:36:30	0	29070.0	1
04/27/25	23:36:40	0	29080.0	1
04/27/25	23:36:50	0	29090.0	1
04/27/25	23:37:00	0	29100.0	1
04/27/25	23:37:10	0	29110.0	1
04/27/25	23:37:20	0	29120.0	1
04/27/25	23:37:30	0	29130.0	1
04/27/25	23:37:40	0	29140.0	1
04/27/25	23:37:50	0	29150.0	2
04/27/25	23:38:00	0	29160.0	1
04/27/25	23:38:10	0	29170.0	1
04/27/25	23:38:20	0	29180.0	1
04/27/25	23:38:30	0	29190.0	1
04/27/25	23:38:40	0	29200.0	1
04/27/25	23:38:50	0	29210.0	1
04/27/25	23:39:00	0	29220.0	1
04/27/25	23:39:10	0	29230.0	1
04/27/25	23:39:20	0	29240.0	1
04/27/25	23:39:30	0	29250.0	1
04/27/25	23:39:40	0	29260.0	1
04/27/25	23:39:50	0	29270.0	1
04/27/25	23:40:00	0	29280.0	1
04/27/25	23:40:10	0	29290.0	1
04/27/25	23:40:20	0	29300.0	1
04/27/25	23:40:30	0	29310.0	1
04/27/25	23:40:40	0	29320.0	1
04/27/25	23:40:50	0	29330.0	1
04/27/25	23:41:00	0	29340.0	1
04/27/25	23:41:10	0	29350.0	1
04/27/25	23:41:20	0	29360.0	2
04/27/25	23:41:30	0	29370.0	1
04/27/25	23:41:40	0	29380.0	1
04/27/25	23:41:50	0	29390.0	1
04/27/25	23:42:00	0	29400.0	1
04/27/25	23:42:10	0	29410.0	1
04/27/25	23:42:20	0	29420.0	1
04/27/25	23:42:30	0	29430.0	1
04/27/25	23:42:40	0	29440.0	1
04/27/25	23:42:50	0	29450.0	1
04/27/25	23:43:00	0	29460.0	1
04/27/25	23:43:10	0	29470.0	1
04/27/25	23:43:20	0	29480.0	1
04/27/25	23:43:30	0	29490.0	1
04/27/25	23:43:40	0	29500.0	1
04/27/25	23:43:50	0	29510.0	1
04/27/25	23:44:00	0	29520.0	1
04/27/25	23:44:10	0	29530.0	1
04/27/25	23:44:20	0	29540.0	1
04/27/25	23:44:30	0	29550.0	1
04/27/25	23:44:40	0	29560.0	1
04/27/25	23:44:50	0	29570.0	1
04/27/25	23:45:00	0	29580.0	1
04/27/25	23:45:10	0	29590.0	1
04/27/25	23:45:20	0	29600.0	1
04/27/25	23:45:30	0	29610.0	1
04/27/25	23:45:40	0	29620.0	1
04/27/25	23:45:50	0	29630.0	1
04/27/25	23:46:00	0	29640.0	1
04/27/25	23:46:10	0	29650.0	1
04/27/25	23:46:20	0	29660.0	1
04/27/25	23:46:30	0	29670.0	1
04/27/25	23:46:40	0	29680.0	1
04/27/25	23:46:50	0	29690.0	1
04/27/25	23:47:00	0	29700.0	1
04/27/25	23:47:10	0	29710.0	1
04/27/25	23:47:20	0	29720.0	1
04/27/25	23:47:30	0	29730.0	1
04/27/25	23:47:40	0	29740.0	1
04/27/25	23:47:50	0	29750.0	1
04/27/25	23:48:00	0	29760.0	1
04/27/25	23:48:10	0	29770.0	1
04/27/25	23:48:20	0	29780.0	1
04/27/25	23:48:30	0	29790.0	1
04/27/25	23:48:40	0	29800.0	1
04/27/25	23:48:50	0	29810.0	1
04/27/25	23:49:00	0	29820.0	1
04/27/25	23:49:10	0	29830.0	1
04/27/25	23:49:20	0	29840.0	1
04/27/25	23:49:30	0	29850.0	1
04/27/25	23:49:40	0	29860.0	1
04/27/25	23:49:50	0	29870.0	1
04/27/25	23:50:00	0	29880.0	1
04/27/25	23:50:10	0	29890.0	1
04/27/25	23:50:20	0	29900.0	1
04/27/25	23:50:30	0	29910.0	1
04/27/25	23:50:40	0	29920.0	1
04/27/25	23:50:50	0	29930.0	1
04/27/25	23:51:00	0	29940.0	1
04/27/25	23:51:10	0	29950.0	1
04/27/25	23:51:20	0	29960.0	1
04/27/25	23:51:30	0	29970.0	1
04/27/25	23:51:40	0	29980.0	1
04/27/25	23:51:50	0	29990.0	1
04/27/25	23:52:00	0	30000.0	1
04/27/25	23:52:10	0	30010.0	1
04/27/25	23:52:20	0	30020.0	1
04/27/25	23:52:30	0	30030.0	1
04/27/25	23:52:40	0	30040.0	1
04/27/25	23:52:50	0	30050.0	1
04/27/25	23:53:00	0	30060.0	1
04/27/25	23:53:10	0	30070.0	1
04/27/25	23:53:20	0	30080.0	1
